,symbol,category,strike,ask,bid,due_date,ativo_alvo,volume,type,close,Dif.Book,p.strike,tmoney,Max_dif_book,VI_bid,VI_ask,days_to_maturity,delta_bid,delta_ask,in/on
744,LREND167,CALL,16.7,0.7,0.66,2024-04-19,LREN3,3800.0,CALL,15.95,0.039999999999999925,4.702194357366771,ATM,0.1595,35.498317308158796,37.155470842941284,37,99.99999999947298,99.99999999994465,OTM
745,CIELO510,PUT,5.04,0.04,0.01,2024-03-15,CIEL3,0.0,PUT,5.33,0.03,5.440900562851783,ATM,0.0533,21.02926121261105,32.735494473970405,12,-1.050404220833523,-0.017158890492863232,ITM
746,CIELO520,PUT,5.14,0.06,0.03,2024-03-15,CIEL3,0.0,PUT,5.33,0.03,3.564727954971865,ATM,0.0533,23.043477300128494,31.521948403675342,12,-0.5825645174093341,-0.02851261531077176,ITM
747,CIELD549,CALL,5.43,0.27,0.23,2024-04-19,CIEL3,0.0,CALL,5.33,0.04000000000000001,1.8761726078799181,ATM,0.0533,28.886195079972854,33.8000481014419,37,99.99999843576319,99.9999999952769,OTM
748,ITUBO339,PUT,32.76,0.07,0.05,2024-03-15,ITUB4,42700.0,PUT,34.79,0.020000000000000004,5.835010060362176,ATM,0.3479,20.70550798152743,22.497613165909204,12,-1.1493578853579378,-0.6792978166874186,ITM
749,ITUBO343,PUT,33.01,0.08,0.07,2024-03-15,ITUB4,1000.0,PUT,34.79,0.009999999999999995,5.116412762288017,ATM,0.3479,20.520468848877524,21.281052467284375,12,-1.216456305492153,-0.9786972400287808,ITM
750,ITUBO351,PUT,33.26,0.1,0.09,2024-03-15,ITUB4,1800.0,PUT,34.79,0.010000000000000009,4.397815464213858,ATM,0.3479,19.911583366195142,20.56011047814922,12,-1.4476881082493231,-1.208204409641811,ITM
751,ITUBO345,PUT,33.51,0.13,0.11,2024-03-15,ITUB4,0.0,PUT,34.79,0.020000000000000004,3.6792181661396985,ATM,0.3479,18.98056214615681,20.098784248434466,12,-1.870354879521885,-1.380705033064955,ITM
752,ITUBO349,PUT,33.76,0.17,0.15,2024-03-15,ITUB4,0.0,PUT,34.79,0.020000000000000018,2.9606208680655395,ATM,0.3479,18.771940954459655,19.731147155186974,12,-1.9851241562450106,-1.534501408691058,ITM
753,ITUBO350,PUT,34.01,0.22,0.2,2024-03-15,ITUB4,3700.0,PUT,34.79,0.01999999999999999,2.24202356999138,ATM,0.3479,18.510902949466455,19.35417848434147,12,-2.134937301218909,-1.7072659843424653,ITM
754,ITUBC353,CALL,34.26,1.04,1.0,2024-03-15,ITUB4,20100.0,CALL,34.79,0.040000000000000036,1.523426271917221,ATM,0.3479,19.165407798566395,20.66090594649212,12,98.1961964757518,98.80546624041716,ITM
755,ITUBO353,PUT,34.26,0.28,0.26,2024-03-15,ITUB4,2700.0,PUT,34.79,0.020000000000000018,1.523426271917221,ATM,0.3479,18.14161316311445,18.902614401588966,12,-2.3592086632773457,-1.9345192204489159,ITM
756,ITUBC355,CALL,34.51,0.89,0.74,2024-03-15,ITUB4,1200.0,CALL,34.79,0.15000000000000002,0.8048289738430617,ATM,0.3479,15.68683322761484,20.969521313611754,12,95.68731520166057,98.90153727505759,ITM
757,ITUBO355,PUT,34.51,0.36,0.34,2024-03-15,ITUB4,5500.0,PUT,34.79,0.019999999999999962,0.8048289738430617,ATM,0.3479,17.976056046505644,18.679619138532598,12,-2.472018788149366,-2.0605035021621587,ITM
758,ITUBC358,CALL,34.76,0.71,0.69,2024-03-15,ITUB4,121500.0,CALL,34.79,0.020000000000000018,0.08623167576890238,ATM,0.3479,19.069489781869958,19.739235186608884,12,98.13354593085909,98.44257761481816,ITM
759,ITUBO358,PUT,34.76,0.46,0.43,2024-03-15,ITUB4,3000.0,PUT,34.79,0.030000000000000027,0.08623167576890238,ATM,0.3479,17.584626354858358,18.590857875837376,12,-2.741247452867124,-2.118019815421346,ITM
760,ITUBC360,CALL,35.01,0.57,0.54,2024-03-15,ITUB4,42200.0,CALL,34.79,0.029999999999999916,0.632365622305257,ATM,0.3479,18.360828545358725,19.35135890649483,12,97.7416420271995,98.26216725941312,OTM
761,ITUBC363,CALL,35.26,0.45,0.42,2024-03-15,ITUB4,29800.0,CALL,34.79,0.030000000000000027,1.350962920379416,ATM,0.3479,18.06662488743581,19.07310725263807,12,97.55341008085699,98.1196360826746,OTM
762,ITUBO363,PUT,35.26,0.7,0.67,2024-03-15,ITUB4,0.0,PUT,34.79,0.029999999999999916,1.350962920379416,ATM,0.3479,17.003518088169432,18.012473908876864,12,-3.1936654598554104,-2.480734939670304,OTM
763,ITUBC365,CALL,35.51,0.58,0.32,2024-03-15,ITUB4,13300.0,CALL,34.79,0.25999999999999995,2.0695602184535753,ATM,0.3479,17.84538824567563,26.806207914451818,12,97.40044188145409,99.82622202278878,OTM
764,ITUBC368,CALL,35.76,0.27,0.25,2024-03-15,ITUB4,1400.0,CALL,34.79,0.020000000000000018,2.788157516527735,ATM,0.3479,18.11144513581185,18.870844429930663,12,97.56104872703528,97.99928272281083,OTM
765,ITUBC373,CALL,36.26,0.15,0.13,2024-03-15,ITUB4,11200.0,CALL,34.79,0.01999999999999999,4.225352112676053,ATM,0.3479,17.733443371754923,18.711547780187065,12,97.29207768217347,97.89623062305559,OTM
766,ITUBC378,CALL,36.76,0.08,0.07,2024-03-15,ITUB4,0.0,CALL,34.79,0.009999999999999995,5.6625467088243715,ATM,0.3479,18.10434694310542,18.795078752513874,12,97.51629812786413,97.92544091113177,OTM
767,ITUBP340,PUT,32.87,0.23,0.21,2024-04-19,ITUB4,0.0,PUT,34.79,0.020000000000000018,5.518827249209548,ATM,0.3479,19.29613347579808,19.924311061731487,37,-0.010493109977083304,-0.006488926802539208,ITM
768,ITUBP345,PUT,33.12,0.27,0.25,2024-04-19,ITUB4,0.0,PUT,34.79,0.020000000000000018,4.800229951135389,ATM,0.3479,19.148611062207443,19.722617236573868,37,-0.011771057736531532,-0.00761368683119823,ITM
769,ITUBP344,PUT,33.37,0.32,0.3,2024-04-19,ITUB4,0.0,PUT,34.79,0.020000000000000018,4.08163265306123,ATM,0.3479,19.106568043143092,19.633426876325817,37,-0.01219618075862794,-0.008185833839258194,ITM
770,ITUBP347,PUT,33.62,0.38,0.35,2024-04-19,ITUB4,0.0,PUT,34.79,0.030000000000000027,3.36303535498707,ATM,0.3479,18.88578304884166,19.61923258979437,37,-0.014430291944866891,-0.008308243613086574,ITM
771,ITUBD350,CALL,33.87,1.89,1.85,2024-04-19,ITUB4,3400.0,CALL,34.79,0.039999999999999813,2.644438056912911,ATM,0.3479,17.92860824224182,18.857678424739742,37,99.97104618291188,99.98520818121477,ITM
772,ITUBP350,PUT,33.87,0.44,0.42,2024-04-19,ITUB4,200.0,PUT,34.79,0.020000000000000018,2.644438056912911,ATM,0.3479,18.96950758872799,19.426880807419533,37,-0.013615565407743002,-0.009658076628582535,ITM
773,ITUBP352,PUT,34.12,0.52,0.49,2024-04-19,ITUB4,0.0,PUT,34.79,0.030000000000000027,1.9258407588387518,ATM,0.3479,18.85867407047792,19.50649895680607,37,-0.014839167990288171,-0.009126533685499538,ITM
774,ITUBD355,CALL,34.37,1.54,1.51,2024-04-19,ITUB4,0.0,CALL,34.79,0.030000000000000027,1.2072434607645925,ATM,0.3479,17.88792274638845,18.51099838736668,37,99.96996645899752,99.98077828000021,ITM
775,ITUBP355,PUT,34.37,0.6,0.57,2024-04-19,ITUB4,0.0,PUT,34.79,0.030000000000000027,1.2072434607645925,ATM,0.3479,18.7810759386199,19.399407773268774,37,-0.015774903681675667,-0.009938704796397246,ITM
776,ITUBD360,CALL,34.87,1.24,1.21,2024-04-19,ITUB4,3000.0,CALL,34.79,0.030000000000000027,0.22995113538372605,ATM,0.3479,17.88241560503245,18.462867963899335,37,99.96961449057216,99.97993996872664,OTM
777,ITUBP360,PUT,34.87,0.78,0.76,2024-04-19,ITUB4,0.0,PUT,34.79,0.020000000000000018,0.22995113538372605,ATM,0.3479,18.680287819946543,19.06668544778614,37,-0.01711902070987703,-0.012863414679264995,OTM
778,ITUBD365,CALL,35.37,0.98,0.94,2024-04-19,ITUB4,0.0,CALL,34.79,0.040000000000000036,1.6671457315320448,ATM,0.3479,17.683659961971742,18.436237790031935,37,99.96479691060712,99.97939243051913,OTM
779,ITUBD37,CALL,35.87,0.74,0.72,2024-04-19,ITUB4,0.0,CALL,34.79,0.020000000000000018,3.104340327680363,ATM,0.3479,17.664059747825878,18.045679377468364,37,99.96404132780793,99.97251814696071,OTM
780,ITUBD375,CALL,36.37,0.7,0.45,2024-04-19,ITUB4,0.0,CALL,34.79,0.24999999999999994,4.5415349238286815,ATM,0.3479,15.824955661521441,20.85106643808698,37,99.8766202674605,99.99671500005654,OTM
781,ITUBD380,CALL,36.87,0.42,0.39,2024-04-19,ITUB4,0.0,CALL,34.79,0.02999999999999997,5.9787295199770005,ATM,0.3479,17.523185439472755,18.187995737375275,37,99.95974880590784,99.97480345104795,OTM
782,RAIZO347,PUT,3.47,0.02,0.01,2024-03-15,RAIZ4,0.0,PUT,3.69,0.01,5.962059620596199,ATM,0.0369,24.744574024173332,30.697397212318585,12,-0.3341602277977751,-0.0390648619548184,ITM
783,RAIZO357,PUT,3.57,0.03,0.01,2024-03-15,RAIZ4,0.0,PUT,3.69,0.019999999999999997,3.2520325203252063,ATM,0.0369,16.75474094767229,25.803855224679328,12,-3.298703623560084,-0.2384368246691082,ITM
784,RAIZC400,CALL,3.87,0.05,0.03,2024-03-15,RAIZ4,0.0,CALL,3.69,0.020000000000000004,4.878048780487809,ATM,0.0369,26.686403818959427,34.175330138610974,12,99.81606029212912,99.9901630004929,OTM
785,RAIZP367,PUT,3.67,0.14,0.12,2024-04-19,RAIZ4,0.0,PUT,3.69,0.020000000000000018,0.542005420054201,ATM,0.0369,28.120198785839705,31.77742245673706,37,-3.531550463176103e-06,-5.645258704944922e-08,ITM
786,RAILO217,PUT,21.75,0.18,0.09,2024-03-15,RAIL3,0.0,PUT,22.91,0.09,5.063291139240507,ATM,0.2291,24.839825662260846,31.996201182520988,12,-0.3255997874861527,-0.02332574806688248,ITM
787,RAILO220,PUT,22.0,0.23,0.13,2024-03-15,RAIL3,0.0,PUT,22.91,0.1,3.9720646006110876,ATM,0.2291,24.525196534666165,31.36154572311447,12,-0.3631999456815138,-0.030342929248516892,ITM
788,RAILO222,PUT,22.25,0.3,0.2,2024-03-15,RAIL3,0.0,PUT,22.91,0.09999999999999998,2.880838061981668,ATM,0.2291,25.253182351198678,31.236883121004976,12,-0.28757272259093414,-0.03209089990563463,ITM
789,RAILO225,PUT,22.5,0.35,0.15,2024-03-15,RAIL3,0.0,PUT,22.91,0.19999999999999998,1.7896115233522487,ATM,0.2291,17.942304847131197,29.262283508144414,12,-2.4785557697459937,-0.06956646200924066,ITM
790,RAILO227,PUT,22.75,0.49,0.37,2024-03-15,RAIL3,0.0,PUT,22.91,0.12,0.6983849847228291,ATM,0.2291,25.135339045632687,31.316985732839196,12,-0.3027898888543712,-0.03145212432057454,ITM
791,RAILC232,CALL,23.25,0.46,0.44,2024-03-15,RAIL3,1000.0,CALL,22.91,0.020000000000000018,1.4840680925360097,ATM,0.2291,27.004887226554537,28.015678402565598,12,99.83846209716548,99.88755514895472,OTM
792,RAILC240,CALL,24.0,0.27,0.16,2024-03-15,RAIL3,0.0,CALL,22.91,0.11000000000000001,4.757747708424268,ATM,0.2291,24.592566677781267,31.3924623827322,12,99.62702872900768,99.96859669851273,OTM
793,RAILP217,PUT,21.75,0.47,0.38,2024-04-19,RAIL3,0.0,PUT,22.91,0.08999999999999997,5.063291139240507,ATM,0.2291,28.14475445125676,31.336929573896676,37,-3.358608069436997e-06,-9.304003123489224e-08,ITM
794,SOMAC680,CALL,6.8,0.43,0.39,2024-03-15,SOMA3,0.0,CALL,7.05,0.03999999999999998,3.546099290780142,ATM,0.0705,36.18890996426322,43.654701678366656,12,99.99615375885254,99.99990672351913,ITM
795,SOMAO680,PUT,6.8,0.15,0.11,2024-03-15,SOMA3,0.0,PUT,7.05,0.039999999999999994,3.546099290780142,ATM,0.0705,37.393326967389456,44.811019006369385,12,-0.002203578200299372,-4.952333664265396e-05,ITM
796,SOMAC700,CALL,7.0,0.31,0.27,2024-03-15,SOMA3,0.0,CALL,7.05,0.03999999999999998,0.7092198581560258,ATM,0.0705,36.667280232693166,43.299560848716716,12,99.99686334729032,99.99988533215873,ITM
797,SOMAO700,PUT,7.0,0.23,0.19,2024-03-15,SOMA3,0.0,PUT,7.05,0.04000000000000001,0.7092198581560258,ATM,0.0705,37.89585488350222,44.52450038086164,12,-0.001764866877862481,-5.889921492752137e-05,ITM
798,SOMAC720,CALL,7.2,0.21,0.17,2024-03-15,SOMA3,0.0,CALL,7.05,0.03999999999999998,2.1276595744680904,ATM,0.0705,35.78532460824075,42.36898036241162,12,99.99523957159747,99.99980917874092,OTM
799,SOMAO720,PUT,7.2,0.33,0.29,2024-03-15,SOMA3,0.0,PUT,7.05,0.040000000000000036,2.1276595744680904,ATM,0.0705,37.18229039334035,43.75873229089153,12,-0.0025068655265858553,-9.082965735096593e-05,OTM
800,SOMAC740,CALL,7.4,0.14,0.1,2024-03-15,SOMA3,0.0,CALL,7.05,0.04000000000000001,4.964539007092206,ATM,0.0705,35.322296991804116,42.58938436251244,12,99.9940551075592,99.99982767873867,OTM
