symbol,category,strike,due_date,ativo_alvo,type,close
VAMOQ693,PUT,6.93,2024-05-17,VAMO3,PUT,8.42
VAMOE770,CALL,7.73,2024-05-17,VAMO3,CALL,8.42
VAMOQ770,PUT,7.73,2024-05-17,VAMO3,PUT,8.42
VAMOE790,CALL,7.93,2024-05-17,VAMO3,CALL,8.42
VAMOQ790,PUT,7.93,2024-05-17,VAMO3,PUT,8.42
VAMOE803,CALL,8.03,2024-05-17,VAMO3,CALL,8.42
VAMOQ803,PUT,8.03,2024-05-17,VAMO3,PUT,8.42
VAMOE810,CALL,8.13,2024-05-17,VAMO3,CALL,8.42
VAMOQ810,PUT,8.13,2024-05-17,VAMO3,PUT,8.42
VAMOE830,CALL,8.33,2024-05-17,VAMO3,CALL,8.42
VAMOQ830,PUT,8.33,2024-05-17,VAMO3,PUT,8.42
VAMOE850,CALL,8.53,2024-05-17,VAMO3,CALL,8.42
VAMOQ850,PUT,8.53,2024-05-17,VAMO3,PUT,8.42
VAMOE863,CALL,8.63,2024-05-17,VAMO3,CALL,8.42
VAMOQ863,PUT,8.63,2024-05-17,VAMO3,PUT,8.42
VAMOE870,CALL,8.73,2024-05-17,VAMO3,CALL,8.42
VAMOQ870,PUT,8.73,2024-05-17,VAMO3,PUT,8.42
VAMOE883,CALL,8.83,2024-05-17,VAMO3,CALL,8.42
VAMOQ883,PUT,8.83,2024-05-17,VAMO3,PUT,8.42
VAMOE890,CALL,8.93,2024-05-17,VAMO3,CALL,8.42
VAMOQ890,PUT,8.93,2024-05-17,VAMO3,PUT,8.42
VAMOE903,CALL,9.03,2024-05-17,VAMO3,CALL,8.42
VAMOQ903,PUT,9.03,2024-05-17,VAMO3,PUT,8.42
VAMOE910,CALL,9.13,2024-05-17,VAMO3,CALL,8.42
VAMOQ910,PUT,9.13,2024-05-17,VAMO3,PUT,8.42
VAMOE930,CALL,9.33,2024-05-17,VAMO3,CALL,8.42
VAMOQ930,PUT,9.33,2024-05-17,VAMO3,PUT,8.42
VAMOF588,CALL,5.88,2024-06-21,VAMO3,CALL,8.42
VAMOR588,PUT,5.88,2024-06-21,VAMO3,PUT,8.42
VAMOF688,CALL,6.88,2024-06-21,VAMO3,CALL,8.42
VAMOR688,PUT,6.88,2024-06-21,VAMO3,PUT,8.42
VAMOF738,CALL,7.38,2024-06-21,VAMO3,CALL,8.42
VAMOR738,PUT,7.38,2024-06-21,VAMO3,PUT,8.42
VAMOF758,CALL,7.58,2024-06-21,VAMO3,CALL,8.42
VAMOR758,PUT,7.58,2024-06-21,VAMO3,PUT,8.42
VAMOF778,CALL,7.78,2024-06-21,VAMO3,CALL,8.42
VAMOR778,PUT,7.78,2024-06-21,VAMO3,PUT,8.42
VAMOF788,CALL,7.88,2024-06-21,VAMO3,CALL,8.42
VAMOR788,PUT,7.88,2024-06-21,VAMO3,PUT,8.42
VAMOF808,CALL,8.08,2024-06-21,VAMO3,CALL,8.42
VAMOR808,PUT,8.08,2024-06-21,VAMO3,PUT,8.42
VAMOF868,CALL,8.68,2024-06-21,VAMO3,CALL,8.42
VAMOR868,PUT,8.68,2024-06-21,VAMO3,PUT,8.42
VAMOF908,CALL,9.08,2024-06-21,VAMO3,CALL,8.42
VAMOR908,PUT,9.08,2024-06-21,VAMO3,PUT,8.42
VAMOF918,CALL,9.18,2024-06-21,VAMO3,CALL,8.42
VAMOR918,PUT,9.18,2024-06-21,VAMO3,PUT,8.42
VAMOF137,CALL,13.73,2024-06-21,VAMO3,CALL,8.42
VAMOR137,PUT,13.73,2024-06-21,VAMO3,PUT,8.42
VAMOG770,CALL,7.7,2024-07-19,VAMO3,CALL,8.42
VAMOS770,PUT,7.7,2024-07-19,VAMO3,PUT,8.42
VAMOG780,CALL,7.8,2024-07-19,VAMO3,CALL,8.42
VAMOS780,PUT,7.8,2024-07-19,VAMO3,PUT,8.42
VAMOG790,CALL,7.9,2024-07-19,VAMO3,CALL,8.42
VAMOS790,PUT,7.9,2024-07-19,VAMO3,PUT,8.42
VAMOG800,CALL,8.0,2024-07-19,VAMO3,CALL,8.42
VAMOS800,PUT,8.0,2024-07-19,VAMO3,PUT,8.42
VAMOG810,CALL,8.1,2024-07-19,VAMO3,CALL,8.42
VAMOS810,PUT,8.1,2024-07-19,VAMO3,PUT,8.42
VAMOG820,CALL,8.2,2024-07-19,VAMO3,CALL,8.42
VAMOS820,PUT,8.2,2024-07-19,VAMO3,PUT,8.42
VAMOG830,CALL,8.3,2024-07-19,VAMO3,CALL,8.42
VAMOS830,PUT,8.3,2024-07-19,VAMO3,PUT,8.42
VAMOG840,CALL,8.4,2024-07-19,VAMO3,CALL,8.42
VAMOS840,PUT,8.4,2024-07-19,VAMO3,PUT,8.42
VAMOG850,CALL,8.5,2024-07-19,VAMO3,CALL,8.42
VAMOS850,PUT,8.5,2024-07-19,VAMO3,PUT,8.42
VAMOG860,CALL,8.6,2024-07-19,VAMO3,CALL,8.42
VAMOS860,PUT,8.6,2024-07-19,VAMO3,PUT,8.42
VAMOG870,CALL,8.7,2024-07-19,VAMO3,CALL,8.42
VAMOS870,PUT,8.7,2024-07-19,VAMO3,PUT,8.42
VAMOG100,CALL,10.0,2024-07-19,VAMO3,CALL,8.42
VAMOS100,PUT,10.0,2024-07-19,VAMO3,PUT,8.42
VAMOG105,CALL,10.5,2024-07-19,VAMO3,CALL,8.42
VAMOS105,PUT,10.5,2024-07-19,VAMO3,PUT,8.42
VAMOH740,CALL,7.38,2024-08-16,VAMO3,CALL,8.42
VAMOT740,PUT,7.38,2024-08-16,VAMO3,PUT,8.42
VAMOH818,CALL,8.18,2024-08-16,VAMO3,CALL,8.42
VAMOT818,PUT,8.18,2024-08-16,VAMO3,PUT,8.42
VAMOH848,CALL,8.48,2024-08-16,VAMO3,CALL,8.42
VAMOT848,PUT,8.48,2024-08-16,VAMO3,PUT,8.42
VAMOH858,CALL,8.58,2024-08-16,VAMO3,CALL,8.42
VAMOT858,PUT,8.58,2024-08-16,VAMO3,PUT,8.42
VAMOH868,CALL,8.68,2024-08-16,VAMO3,CALL,8.42
VAMOT868,PUT,8.68,2024-08-16,VAMO3,PUT,8.42
VAMOH878,CALL,8.78,2024-08-16,VAMO3,CALL,8.42
VAMOT878,PUT,8.78,2024-08-16,VAMO3,PUT,8.42
VAMOH110,CALL,11.08,2024-08-16,VAMO3,CALL,8.42
VAMOT110,PUT,11.08,2024-08-16,VAMO3,PUT,8.42
VAMOI970,CALL,9.43,2024-09-20,VAMO3,CALL,8.42
VAMOU970,PUT,9.43,2024-09-20,VAMO3,PUT,8.42
VAMOI12,CALL,11.73,2024-09-20,VAMO3,CALL,8.42
VAMOU12,PUT,11.73,2024-09-20,VAMO3,PUT,8.42
VAMOI167,CALL,16.73,2024-09-20,VAMO3,CALL,8.42
VAMOU167,PUT,16.73,2024-09-20,VAMO3,PUT,8.42
VAMOI317,CALL,31.73,2024-09-20,VAMO3,CALL,8.42
VAMOU317,PUT,31.73,2024-09-20,VAMO3,PUT,8.42
VAMOK500,CALL,4.73,2024-11-14,VAMO3,CALL,8.42
VAMOW500,PUT,4.73,2024-11-14,VAMO3,PUT,8.42
VAMOK550,CALL,5.23,2024-11-14,VAMO3,CALL,8.42
VAMOW550,PUT,5.23,2024-11-14,VAMO3,PUT,8.42
VAMOK600,CALL,5.73,2024-11-14,VAMO3,CALL,8.42
VAMOW600,PUT,5.73,2024-11-14,VAMO3,PUT,8.42
VAMOK970,CALL,9.43,2024-11-14,VAMO3,CALL,8.42
VAMOW970,PUT,9.43,2024-11-14,VAMO3,PUT,8.42
VAMOK980,CALL,9.53,2024-11-14,VAMO3,CALL,8.42
VAMOW980,PUT,9.53,2024-11-14,VAMO3,PUT,8.42
VAMOK990,CALL,9.63,2024-11-14,VAMO3,CALL,8.42
VAMOW990,PUT,9.63,2024-11-14,VAMO3,PUT,8.42
VAMOK100,CALL,9.73,2024-11-14,VAMO3,CALL,8.42
VAMOW100,PUT,9.73,2024-11-14,VAMO3,PUT,8.42
VAMOL500,CALL,4.73,2024-12-20,VAMO3,CALL,8.42
VAMOX500,PUT,4.73,2024-12-20,VAMO3,PUT,8.42
VAMOL550,CALL,5.23,2024-12-20,VAMO3,CALL,8.42
VAMOX550,PUT,5.23,2024-12-20,VAMO3,PUT,8.42
VAMOL600,CALL,5.73,2024-12-20,VAMO3,CALL,8.42
VAMOX600,PUT,5.73,2024-12-20,VAMO3,PUT,8.42
VAMOA180,CALL,17.73,2025-01-17,VAMO3,CALL,8.42
VAMOM180,PUT,17.73,2025-01-17,VAMO3,PUT,8.42
VAMOE120,CALL,11.73,2025-05-16,VAMO3,CALL,8.42
VAMOQ120,PUT,11.73,2025-05-16,VAMO3,PUT,8.42
VAMOA12,CALL,12.0,2026-01-16,VAMO3,CALL,8.42
VAMOM12,PUT,12.0,2026-01-16,VAMO3,PUT,8.42
VAMOA13,CALL,13.0,2026-01-16,VAMO3,CALL,8.42
VAMOM13,PUT,13.0,2026-01-16,VAMO3,PUT,8.42
POSIE620,CALL,5.78,2024-05-17,POSI3,CALL,9.43
POSIQ620,PUT,5.78,2024-05-17,POSI3,PUT,9.43
POSIE640,CALL,5.98,2024-05-17,POSI3,CALL,9.43
POSIQ640,PUT,5.98,2024-05-17,POSI3,PUT,9.43
POSIE660,CALL,6.18,2024-05-17,POSI3,CALL,9.43
POSIQ660,PUT,6.18,2024-05-17,POSI3,PUT,9.43
POSIE680,CALL,6.38,2024-05-17,POSI3,CALL,9.43
POSIQ680,PUT,6.38,2024-05-17,POSI3,PUT,9.43
POSIE700,CALL,6.58,2024-05-17,POSI3,CALL,9.43
POSIQ700,PUT,6.58,2024-05-17,POSI3,PUT,9.43
POSIE720,CALL,6.78,2024-05-17,POSI3,CALL,9.43
POSIQ720,PUT,6.78,2024-05-17,POSI3,PUT,9.43
POSIE740,CALL,6.98,2024-05-17,POSI3,CALL,9.43
POSIQ740,PUT,6.98,2024-05-17,POSI3,PUT,9.43
POSIE760,CALL,7.18,2024-05-17,POSI3,CALL,9.43
POSIQ760,PUT,7.18,2024-05-17,POSI3,PUT,9.43
POSIE780,CALL,7.38,2024-05-17,POSI3,CALL,9.43
POSIQ780,PUT,7.38,2024-05-17,POSI3,PUT,9.43
POSIE800,CALL,7.58,2024-05-17,POSI3,CALL,9.43
POSIQ800,PUT,7.58,2024-05-17,POSI3,PUT,9.43
POSIE820,CALL,7.78,2024-05-17,POSI3,CALL,9.43
POSIQ820,PUT,7.78,2024-05-17,POSI3,PUT,9.43
POSIE840,CALL,7.98,2024-05-17,POSI3,CALL,9.43
POSIQ840,PUT,7.98,2024-05-17,POSI3,PUT,9.43
POSIE860,CALL,8.18,2024-05-17,POSI3,CALL,9.43
POSIQ860,PUT,8.18,2024-05-17,POSI3,PUT,9.43
POSIE880,CALL,8.38,2024-05-17,POSI3,CALL,9.43
POSIQ880,PUT,8.38,2024-05-17,POSI3,PUT,9.43
POSIE900,CALL,8.58,2024-05-17,POSI3,CALL,9.43
POSIQ900,PUT,8.58,2024-05-17,POSI3,PUT,9.43
POSIE920,CALL,8.78,2024-05-17,POSI3,CALL,9.43
POSIQ920,PUT,8.78,2024-05-17,POSI3,PUT,9.43
POSIE940,CALL,8.98,2024-05-17,POSI3,CALL,9.43
POSIQ940,PUT,8.98,2024-05-17,POSI3,PUT,9.43
POSIE960,CALL,9.18,2024-05-17,POSI3,CALL,9.43
POSIQ960,PUT,9.18,2024-05-17,POSI3,PUT,9.43
POSIE980,CALL,9.38,2024-05-17,POSI3,CALL,9.43
POSIQ980,PUT,9.38,2024-05-17,POSI3,PUT,9.43
POSIE100,CALL,9.58,2024-05-17,POSI3,CALL,9.43
POSIQ100,PUT,9.58,2024-05-17,POSI3,PUT,9.43
POSIE105,CALL,10.08,2024-05-17,POSI3,CALL,9.43
POSIQ105,PUT,10.08,2024-05-17,POSI3,PUT,9.43
POSIE110,CALL,10.58,2024-05-17,POSI3,CALL,9.43
POSIQ110,PUT,10.58,2024-05-17,POSI3,PUT,9.43
POSIE115,CALL,11.08,2024-05-17,POSI3,CALL,9.43
POSIQ115,PUT,11.08,2024-05-17,POSI3,PUT,9.43
POSIE120,CALL,11.58,2024-05-17,POSI3,CALL,9.43
POSIQ120,PUT,11.58,2024-05-17,POSI3,PUT,9.43
POSIE125,CALL,12.08,2024-05-17,POSI3,CALL,9.43
POSIQ125,PUT,12.08,2024-05-17,POSI3,PUT,9.43
POSIF740,CALL,6.98,2024-06-21,POSI3,CALL,9.43
POSIR740,PUT,6.98,2024-06-21,POSI3,PUT,9.43
POSIF790,CALL,7.48,2024-06-21,POSI3,CALL,9.43
POSIR790,PUT,7.48,2024-06-21,POSI3,PUT,9.43
POSIF800,CALL,7.58,2024-06-21,POSI3,CALL,9.43
POSIR800,PUT,7.58,2024-06-21,POSI3,PUT,9.43
POSIF810,CALL,7.68,2024-06-21,POSI3,CALL,9.43
POSIR810,PUT,7.68,2024-06-21,POSI3,PUT,9.43
POSIF820,CALL,7.78,2024-06-21,POSI3,CALL,9.43
POSIR820,PUT,7.78,2024-06-21,POSI3,PUT,9.43
POSIF830,CALL,7.88,2024-06-21,POSI3,CALL,9.43
POSIR830,PUT,7.88,2024-06-21,POSI3,PUT,9.43
POSIF840,CALL,7.98,2024-06-21,POSI3,CALL,9.43
POSIR840,PUT,7.98,2024-06-21,POSI3,PUT,9.43
POSIF860,CALL,8.18,2024-06-21,POSI3,CALL,9.43
POSIR860,PUT,8.18,2024-06-21,POSI3,PUT,9.43
POSIF880,CALL,8.38,2024-06-21,POSI3,CALL,9.43
POSIR880,PUT,8.38,2024-06-21,POSI3,PUT,9.43
POSIF900,CALL,8.58,2024-06-21,POSI3,CALL,9.43
POSIR900,PUT,8.58,2024-06-21,POSI3,PUT,9.43
POSIF920,CALL,8.78,2024-06-21,POSI3,CALL,9.43
POSIR920,PUT,8.78,2024-06-21,POSI3,PUT,9.43
POSIF940,CALL,8.98,2024-06-21,POSI3,CALL,9.43
POSIR940,PUT,8.98,2024-06-21,POSI3,PUT,9.43
POSIF960,CALL,9.18,2024-06-21,POSI3,CALL,9.43
POSIR960,PUT,9.18,2024-06-21,POSI3,PUT,9.43
POSIF980,CALL,9.38,2024-06-21,POSI3,CALL,9.43
POSIR980,PUT,9.38,2024-06-21,POSI3,PUT,9.43
POSIF100,CALL,9.58,2024-06-21,POSI3,CALL,9.43
POSIR100,PUT,9.58,2024-06-21,POSI3,PUT,9.43
POSIF105,CALL,10.08,2024-06-21,POSI3,CALL,9.43
POSIR105,PUT,10.08,2024-06-21,POSI3,PUT,9.43
POSIF110,CALL,10.58,2024-06-21,POSI3,CALL,9.43
POSIR110,PUT,10.58,2024-06-21,POSI3,PUT,9.43
POSIF115,CALL,11.08,2024-06-21,POSI3,CALL,9.43
POSIR115,PUT,11.08,2024-06-21,POSI3,PUT,9.43
POSIF120,CALL,11.58,2024-06-21,POSI3,CALL,9.43
POSIR120,PUT,11.58,2024-06-21,POSI3,PUT,9.43
POSIF125,CALL,12.08,2024-06-21,POSI3,CALL,9.43
POSIR125,PUT,12.08,2024-06-21,POSI3,PUT,9.43
POSIF130,CALL,12.58,2024-06-21,POSI3,CALL,9.43
POSIR130,PUT,12.58,2024-06-21,POSI3,PUT,9.43
POSIF135,CALL,13.08,2024-06-21,POSI3,CALL,9.43
POSIR135,PUT,13.08,2024-06-21,POSI3,PUT,9.43
POSIF140,CALL,13.58,2024-06-21,POSI3,CALL,9.43
POSIR140,PUT,13.58,2024-06-21,POSI3,PUT,9.43
POSIF145,CALL,14.08,2024-06-21,POSI3,CALL,9.43
POSIR145,PUT,14.08,2024-06-21,POSI3,PUT,9.43
POSIF150,CALL,14.58,2024-06-21,POSI3,CALL,9.43
POSIR150,PUT,14.58,2024-06-21,POSI3,PUT,9.43
POSIF155,CALL,15.08,2024-06-21,POSI3,CALL,9.43
POSIR155,PUT,15.08,2024-06-21,POSI3,PUT,9.43
POSIF160,CALL,15.58,2024-06-21,POSI3,CALL,9.43
POSIR160,PUT,15.58,2024-06-21,POSI3,PUT,9.43
POSIG740,CALL,6.98,2024-07-19,POSI3,CALL,9.43
POSIS740,PUT,6.98,2024-07-19,POSI3,PUT,9.43
POSIG760,CALL,7.18,2024-07-19,POSI3,CALL,9.43
POSIS760,PUT,7.18,2024-07-19,POSI3,PUT,9.43
POSIG770,CALL,7.28,2024-07-19,POSI3,CALL,9.43
POSIS770,PUT,7.28,2024-07-19,POSI3,PUT,9.43
POSIG780,CALL,7.38,2024-07-19,POSI3,CALL,9.43
POSIS780,PUT,7.38,2024-07-19,POSI3,PUT,9.43
POSIG800,CALL,7.58,2024-07-19,POSI3,CALL,9.43
POSIS800,PUT,7.58,2024-07-19,POSI3,PUT,9.43
POSIG820,CALL,7.78,2024-07-19,POSI3,CALL,9.43
POSIS820,PUT,7.78,2024-07-19,POSI3,PUT,9.43
POSIG840,CALL,7.98,2024-07-19,POSI3,CALL,9.43
POSIS840,PUT,7.98,2024-07-19,POSI3,PUT,9.43
POSIG860,CALL,8.18,2024-07-19,POSI3,CALL,9.43
POSIS860,PUT,8.18,2024-07-19,POSI3,PUT,9.43
POSIG870,CALL,8.28,2024-07-19,POSI3,CALL,9.43
POSIS870,PUT,8.28,2024-07-19,POSI3,PUT,9.43
POSIG880,CALL,8.38,2024-07-19,POSI3,CALL,9.43
POSIS880,PUT,8.38,2024-07-19,POSI3,PUT,9.43
POSIG900,CALL,8.58,2024-07-19,POSI3,CALL,9.43
POSIS900,PUT,8.58,2024-07-19,POSI3,PUT,9.43
POSIG920,CALL,8.78,2024-07-19,POSI3,CALL,9.43
POSIS920,PUT,8.78,2024-07-19,POSI3,PUT,9.43
POSIG940,CALL,8.98,2024-07-19,POSI3,CALL,9.43
POSIS940,PUT,8.98,2024-07-19,POSI3,PUT,9.43
POSIG960,CALL,9.18,2024-07-19,POSI3,CALL,9.43
POSIS960,PUT,9.18,2024-07-19,POSI3,PUT,9.43
POSIG970,CALL,9.28,2024-07-19,POSI3,CALL,9.43
POSIS970,PUT,9.28,2024-07-19,POSI3,PUT,9.43
POSIG980,CALL,9.38,2024-07-19,POSI3,CALL,9.43
POSIS980,PUT,9.38,2024-07-19,POSI3,PUT,9.43
POSIG100,CALL,9.58,2024-07-19,POSI3,CALL,9.43
POSIS100,PUT,9.58,2024-07-19,POSI3,PUT,9.43
POSIG102,CALL,9.83,2024-07-19,POSI3,CALL,9.43
POSIS102,PUT,9.83,2024-07-19,POSI3,PUT,9.43
POSIG105,CALL,10.08,2024-07-19,POSI3,CALL,9.43
POSIS105,PUT,10.08,2024-07-19,POSI3,PUT,9.43
POSIG110,CALL,10.58,2024-07-19,POSI3,CALL,9.43
POSIS110,PUT,10.58,2024-07-19,POSI3,PUT,9.43
POSIG112,CALL,10.83,2024-07-19,POSI3,CALL,9.43
POSIS112,PUT,10.83,2024-07-19,POSI3,PUT,9.43
POSIG115,CALL,11.08,2024-07-19,POSI3,CALL,9.43
POSIS115,PUT,11.08,2024-07-19,POSI3,PUT,9.43
POSIG120,CALL,11.58,2024-07-19,POSI3,CALL,9.43
POSIS120,PUT,11.58,2024-07-19,POSI3,PUT,9.43
POSIG125,CALL,12.08,2024-07-19,POSI3,CALL,9.43
POSIS125,PUT,12.08,2024-07-19,POSI3,PUT,9.43
POSIG130,CALL,12.58,2024-07-19,POSI3,CALL,9.43
POSIS130,PUT,12.58,2024-07-19,POSI3,PUT,9.43
POSIE80,CALL,7.58,2025-05-16,POSI3,CALL,9.43
POSIQ80,PUT,7.58,2025-05-16,POSI3,PUT,9.43
QUALE500,CALL,0.05,2024-05-17,QUAL3,CALL,1.63
QUALQ500,PUT,0.05,2024-05-17,QUAL3,PUT,1.63
QUALE150,CALL,0.15,2024-05-17,QUAL3,CALL,1.63
QUALQ150,PUT,0.15,2024-05-17,QUAL3,PUT,1.63
QUALE250,CALL,0.25,2024-05-17,QUAL3,CALL,1.63
QUALQ250,PUT,0.25,2024-05-17,QUAL3,PUT,1.63
QUALE350,CALL,0.35,2024-05-17,QUAL3,CALL,1.63
QUALQ350,PUT,0.35,2024-05-17,QUAL3,PUT,1.63
QUALE450,CALL,0.45,2024-05-17,QUAL3,CALL,1.63
QUALQ450,PUT,0.45,2024-05-17,QUAL3,PUT,1.63
QUALE499,CALL,0.5,2024-05-17,QUAL3,CALL,1.63
QUALQ499,PUT,0.5,2024-05-17,QUAL3,PUT,1.63
QUALE600,CALL,0.6,2024-05-17,QUAL3,CALL,1.63
QUALQ600,PUT,0.6,2024-05-17,QUAL3,PUT,1.63
QUALE700,CALL,0.7,2024-05-17,QUAL3,CALL,1.63
QUALQ700,PUT,0.7,2024-05-17,QUAL3,PUT,1.63
QUALE750,CALL,0.75,2024-05-17,QUAL3,CALL,1.63
QUALQ750,PUT,0.75,2024-05-17,QUAL3,PUT,1.63
QUALE800,CALL,0.8,2024-05-17,QUAL3,CALL,1.63
QUALQ800,PUT,0.8,2024-05-17,QUAL3,PUT,1.63
QUALE850,CALL,0.85,2024-05-17,QUAL3,CALL,1.63
QUALQ850,PUT,0.85,2024-05-17,QUAL3,PUT,1.63
QUALE900,CALL,0.9,2024-05-17,QUAL3,CALL,1.63
QUALQ900,PUT,0.9,2024-05-17,QUAL3,PUT,1.63
QUALE950,CALL,0.95,2024-05-17,QUAL3,CALL,1.63
QUALQ950,PUT,0.95,2024-05-17,QUAL3,PUT,1.63
QUALE99,CALL,1.0,2024-05-17,QUAL3,CALL,1.63
QUALQ99,PUT,1.0,2024-05-17,QUAL3,PUT,1.63
QUALE105,CALL,1.05,2024-05-17,QUAL3,CALL,1.63
QUALQ105,PUT,1.05,2024-05-17,QUAL3,PUT,1.63
QUALE110,CALL,1.1,2024-05-17,QUAL3,CALL,1.63
QUALQ110,PUT,1.1,2024-05-17,QUAL3,PUT,1.63
QUALE115,CALL,1.15,2024-05-17,QUAL3,CALL,1.63
QUALQ115,PUT,1.15,2024-05-17,QUAL3,PUT,1.63
QUALE120,CALL,1.2,2024-05-17,QUAL3,CALL,1.63
QUALQ120,PUT,1.2,2024-05-17,QUAL3,PUT,1.63
QUALE125,CALL,1.25,2024-05-17,QUAL3,CALL,1.63
QUALQ125,PUT,1.25,2024-05-17,QUAL3,PUT,1.63
QUALE130,CALL,1.3,2024-05-17,QUAL3,CALL,1.63
QUALQ130,PUT,1.3,2024-05-17,QUAL3,PUT,1.63
QUALE135,CALL,1.35,2024-05-17,QUAL3,CALL,1.63
QUALQ135,PUT,1.35,2024-05-17,QUAL3,PUT,1.63
QUALE140,CALL,1.4,2024-05-17,QUAL3,CALL,1.63
QUALQ140,PUT,1.4,2024-05-17,QUAL3,PUT,1.63
QUALE145,CALL,1.45,2024-05-17,QUAL3,CALL,1.63
QUALQ145,PUT,1.45,2024-05-17,QUAL3,PUT,1.63
QUALE149,CALL,1.5,2024-05-17,QUAL3,CALL,1.63
QUALQ149,PUT,1.5,2024-05-17,QUAL3,PUT,1.63
QUALE155,CALL,1.55,2024-05-17,QUAL3,CALL,1.63
QUALQ155,PUT,1.55,2024-05-17,QUAL3,PUT,1.63
QUALE160,CALL,1.6,2024-05-17,QUAL3,CALL,1.63
QUALQ160,PUT,1.6,2024-05-17,QUAL3,PUT,1.63
QUALE165,CALL,1.65,2024-05-17,QUAL3,CALL,1.63
QUALQ165,PUT,1.65,2024-05-17,QUAL3,PUT,1.63
QUALE170,CALL,1.7,2024-05-17,QUAL3,CALL,1.63
QUALQ170,PUT,1.7,2024-05-17,QUAL3,PUT,1.63
QUALE175,CALL,1.75,2024-05-17,QUAL3,CALL,1.63
QUALQ175,PUT,1.75,2024-05-17,QUAL3,PUT,1.63
QUALE180,CALL,1.8,2024-05-17,QUAL3,CALL,1.63
QUALQ180,PUT,1.8,2024-05-17,QUAL3,PUT,1.63
QUALE185,CALL,1.85,2024-05-17,QUAL3,CALL,1.63
QUALQ185,PUT,1.85,2024-05-17,QUAL3,PUT,1.63
QUALE190,CALL,1.9,2024-05-17,QUAL3,CALL,1.63
QUALQ190,PUT,1.9,2024-05-17,QUAL3,PUT,1.63
QUALE195,CALL,1.95,2024-05-17,QUAL3,CALL,1.63
QUALQ195,PUT,1.95,2024-05-17,QUAL3,PUT,1.63
QUALE199,CALL,2.0,2024-05-17,QUAL3,CALL,1.63
QUALQ199,PUT,2.0,2024-05-17,QUAL3,PUT,1.63
QUALE205,CALL,2.05,2024-05-17,QUAL3,CALL,1.63
QUALQ205,PUT,2.05,2024-05-17,QUAL3,PUT,1.63
QUALE210,CALL,2.1,2024-05-17,QUAL3,CALL,1.63
QUALQ210,PUT,2.1,2024-05-17,QUAL3,PUT,1.63
QUALE215,CALL,2.15,2024-05-17,QUAL3,CALL,1.63
QUALQ215,PUT,2.15,2024-05-17,QUAL3,PUT,1.63
QUALE220,CALL,2.2,2024-05-17,QUAL3,CALL,1.63
QUALQ220,PUT,2.2,2024-05-17,QUAL3,PUT,1.63
QUALE225,CALL,2.25,2024-05-17,QUAL3,CALL,1.63
QUALQ225,PUT,2.25,2024-05-17,QUAL3,PUT,1.63
QUALE230,CALL,2.3,2024-05-17,QUAL3,CALL,1.63
QUALQ230,PUT,2.3,2024-05-17,QUAL3,PUT,1.63
QUALE235,CALL,2.35,2024-05-17,QUAL3,CALL,1.63
QUALQ235,PUT,2.35,2024-05-17,QUAL3,PUT,1.63
QUALE240,CALL,2.4,2024-05-17,QUAL3,CALL,1.63
QUALQ240,PUT,2.4,2024-05-17,QUAL3,PUT,1.63
QUALE245,CALL,2.45,2024-05-17,QUAL3,CALL,1.63
QUALQ245,PUT,2.45,2024-05-17,QUAL3,PUT,1.63
QUALE249,CALL,2.5,2024-05-17,QUAL3,CALL,1.63
QUALQ249,PUT,2.5,2024-05-17,QUAL3,PUT,1.63
QUALE255,CALL,2.55,2024-05-17,QUAL3,CALL,1.63
QUALQ255,PUT,2.55,2024-05-17,QUAL3,PUT,1.63
QUALE260,CALL,2.6,2024-05-17,QUAL3,CALL,1.63
QUALQ260,PUT,2.6,2024-05-17,QUAL3,PUT,1.63
QUALE265,CALL,2.65,2024-05-17,QUAL3,CALL,1.63
QUALQ265,PUT,2.65,2024-05-17,QUAL3,PUT,1.63
QUALE270,CALL,2.7,2024-05-17,QUAL3,CALL,1.63
QUALQ270,PUT,2.7,2024-05-17,QUAL3,PUT,1.63
QUALE275,CALL,2.75,2024-05-17,QUAL3,CALL,1.63
QUALQ275,PUT,2.75,2024-05-17,QUAL3,PUT,1.63
QUALE280,CALL,2.8,2024-05-17,QUAL3,CALL,1.63
QUALQ280,PUT,2.8,2024-05-17,QUAL3,PUT,1.63
QUALE285,CALL,2.85,2024-05-17,QUAL3,CALL,1.63
QUALQ285,PUT,2.85,2024-05-17,QUAL3,PUT,1.63
QUALE290,CALL,2.9,2024-05-17,QUAL3,CALL,1.63
QUALQ290,PUT,2.9,2024-05-17,QUAL3,PUT,1.63
QUALE295,CALL,2.95,2024-05-17,QUAL3,CALL,1.63
QUALQ295,PUT,2.95,2024-05-17,QUAL3,PUT,1.63
QUALE299,CALL,3.0,2024-05-17,QUAL3,CALL,1.63
QUALQ299,PUT,3.0,2024-05-17,QUAL3,PUT,1.63
QUALE305,CALL,3.05,2024-05-17,QUAL3,CALL,1.63
QUALQ305,PUT,3.05,2024-05-17,QUAL3,PUT,1.63
QUALE310,CALL,3.1,2024-05-17,QUAL3,CALL,1.63
QUALQ310,PUT,3.1,2024-05-17,QUAL3,PUT,1.63
QUALE315,CALL,3.15,2024-05-17,QUAL3,CALL,1.63
QUALQ315,PUT,3.15,2024-05-17,QUAL3,PUT,1.63
QUALE320,CALL,3.2,2024-05-17,QUAL3,CALL,1.63
QUALQ320,PUT,3.2,2024-05-17,QUAL3,PUT,1.63
